Month,Area Affected,NERC Region,Event Type,Demand Loss (MW),Number of Customers Affected,Year,Date/Time Event Began,Date/Time Restoration,Event Duration (hours)
February,Oklahoma,MRO,Severe Weather,350.0,200000.0,2021,2021-02-15 06:51:00,2021-02-16 13:19:00,6.47
February,Louisiana,SERC,System Operations,,,2021,2021-02-15 18:00:00,2021-02-15 23:59:00,5.98
February,Texas,TRE,Severe Weather,,,2021,2021-02-15 18:00:00,2021-02-15 23:59:00,5.98
February,Louisiana,SERC,Fuel Supply Deficiency,,,2021,2021-02-15 14:00:00,2021-02-15 18:00:00,4.0
February,Texas,TRE,Severe Weather,360.0,72000.0,2021,2021-02-15 01:20:00,,
February,Missouri,SERC,Severe Weather,,,2021,2021-02-15 12:18:00,2021-02-15 13:22:00,1.07
February,Nebraska,MRO,Fuel Supply Deficiency,613.0,,2021,2021-02-15 10:00:00,,
February,Texas,TRE,Severe Weather,0.0,0.0,2021,2021-02-15 09:10:00,,
February,Texas,TRE,Severe Weather,300.0,,2021,2021-02-15 05:36:00,,
February,Texas,TRE,Severe Weather,500.0,,2021,2021-02-15 00:00:00,,
February,Kansas,MRO,Severe Weather,,222000.0,2021,2021-02-16 07:03:00,2021-02-20 22:00:00,14.95
February,Arkansas,SERC,Transmission Interruption,,,2021,2021-02-16 18:19:00,,
February,Texas,TRE,System Operations,0.0,0.0,2021,2021-02-16 17:45:00,2021-02-16 19:15:00,1.5
February,Louisiana,SERC,Severe Weather,360.0,,2021,2021-02-16 06:48:00,,
February,Texas,TRE,Fuel Supply Deficiency,,,2021,2021-02-16 18:35:00,2021-02-17 01:00:00,6.42
February,Texas,TRE,System Operations,0.0,0.0,2021,2021-02-16 23:28:00,,
February,Missouri,SERC,Severe Weather,,,2021,2021-02-16 16:40:00,2021-02-20 00:00:00,7.33
February,Mississippi,SERC,Severe Weather,,,2021,2021-02-16 17:35:00,2021-02-17 00:00:00,6.42
February,Nebraska,MRO,Severe Weather,126.0,81100.0,2021,2021-02-16 07:20:00,2021-02-16 10:02:00,2.7
February,Louisiana,SERC,Severe Weather,1420.0,,2021,2021-02-16 05:30:00,2021-02-16 14:00:00,8.5
February,Louisiana,SERC,Severe Weather,700.0,,2021,2021-02-16 19:43:00,2021-02-16 21:41:00,1.97
February,Texas,TRE,Severe Weather,538.0,,2021,2021-02-16 19:40:00,2021-02-17 01:00:00,5.33
February,Texas,TRE,Severe Weather,168.0,840000.0,2021,2021-02-16 07:17:00,2021-02-16 10:08:00,2.85
February,Louisiana,SERC,System Operations,,,2021,2021-02-16 18:35:00,2021-02-17 01:00:00,6.42
February,Oregon,WECC,System Operations,0.0,0.0,2021,2021-02-16 10:20:00,2021-02-16 13:20:00,3.0
February,Nebraska,MRO,Transmission Interruption,31.0,,2021,2021-02-16 09:31:00,2021-02-16 10:27:00,0.93
February,Louisiana,SERC,Severe Weather,,,2021,2021-02-16 17:35:00,2021-02-17 00:00:00,6.42
February,Louisiana,SERC,System Operations,100.0,18150.0,2021,2021-02-16 06:24:00,2021-02-16 10:41:00,4.28
February,Kentucky,SERC,Severe Weather,,54167.0,2021,2021-02-16 01:00:00,2021-02-16 21:28:00,20.47
February,Missouri,SERC,Severe Weather/Transmission Interruption,130.0,,2021,2021-02-16 06:10:00,,
February,New Jersey,RF,Cyber Event,,0.0,2021,2021-02-16 07:00:00,,
February,Louisiana,SERC,Severe Weather,153.0,,2021,2021-02-16 07:22:00,2021-02-16 08:00:00,0.63
February,Louisiana,SERC,Severe Weather,402.0,,2021,2021-02-16 06:48:00,,
February,Texas,TRE,Severe Weather,300.0,,2021,2021-02-16 04:26:00,,
February,Louisiana,SERC,System Operations,,,2021,2021-02-17 18:00:00,2021-02-17 23:00:00,5.0
February,Texas,TRE,Severe Weather,,,2021,2021-02-17 18:00:00,2021-02-17 23:00:00,5.0
February,Kansas,MRO,Fuel Supply Deficiency,,,2021,2021-02-17 09:00:00,2021-02-19 09:00:00,0.0
February,Mississippi,SERC,Severe Weather,,,2021,2021-02-17 17:00:00,2021-02-17 22:00:00,5.0
February,North Carolina,SERC,Transmission Interruption,0.0,0.0,2021,2021-02-17 10:30:00,2021-02-17 18:04:00,7.57
February,Louisiana,SERC,Severe Weather,400.0,67000.0,2021,2021-02-17 17:00:00,2021-02-17 22:00:00,5.0
February,Texas,TRE,System Operations,0.0,0.0,2021,2021-02-17 06:38:00,2021-02-17 08:37:00,1.98
February,Louisiana,SERC,Severe Weather,402.0,,2021,2021-02-19 06:48:00,,
February,Texas,TRE,Cyber Event,,0.0,2021,2021-02-19 21:00:00,2021-02-20 13:00:00,16.0
February,New York,NPCC,System Operations,0.0,0.0,2021,2021-02-19 12:01:00,2021-02-19 12:41:00,0.67
February,Oregon,WECC,System Operations,,0.0,2021,2021-02-27 06:02:00,2021-02-27 09:51:00,3.82
February,Texas,TRE,System Operations,0.0,0.0,2021,2021-02-28 12:42:00,2021-02-28 13:22:00,0.67
March,New York,NPCC,Cyber Event,0.0,0.0,2021,2021-03-01 10:06:00,2021-03-09 12:00:00,1.9
March,Connecticut,NPCC,Severe Weather,,69260.0,2021,2021-03-01 22:45:00,2021-03-02 18:35:00,19.83
March,Texas,TRE,Vandalism,0.0,0.0,2021,2021-03-01 13:06:00,2021-03-01 13:07:00,0.02
March,Kentucky,SERC,System Operations,0.0,0.0,2021,2021-03-02 13:03:00,2021-03-02 13:38:00,0.58
March,Indiana,RF,System Operations,0.0,0.0,2021,2021-03-05 14:30:00,2021-03-05 15:00:00,0.5
March,California,WECC,Severe Weather,22.0,24000.0,2021,2021-03-06 03:21:00,2021-03-06 04:07:00,0.77
March,Washington,WECC,Vandalism,0.0,0.0,2021,2021-03-08 04:36:00,2021-03-08 04:37:00,0.02
March,Oregon,WECC,Suspicious Activity,0.0,0.0,2021,2021-03-08 08:54:00,2021-03-08 08:55:00,0.02
March,Washington,WECC,Vandalism,0.0,0.0,2021,2021-03-11 08:10:00,2021-03-11 13:00:00,4.83
March,Pennsylvania,RF,Transmission Interruption,43.0,7381.0,2021,2021-03-17 06:27:00,2021-03-17 08:27:00,2.0
March,Texas,TRE,Severe Weather,,148000.0,2021,2021-03-17 06:15:00,2021-03-18 12:00:00,5.75
March,Washington,WECC,Vandalism,4.0,916.0,2021,2021-03-18 21:08:00,2021-03-19 22:31:00,1.38
March,Louisiana,SERC,Vandalism,,4200.0,2021,2021-03-19 10:30:00,2021-03-19 12:00:00,1.5
March,New Jersey,RF,System Operations,,,2021,2021-03-19 19:11:00,2021-03-19 19:59:00,0.8
March,Maine,NPCC,System Operations,0.0,0.0,2021,2021-03-19 08:59:00,2021-03-19 10:04:00,1.08
March,Minnesota,MRO,Suspicious Activity,0.0,0.0,2021,2021-03-21 04:01:00,2021-03-22 09:37:00,5.6
March,Connecticut,NPCC,Severe Weather,,70000.0,2021,2021-03-29 11:06:00,,
March,New Mexico,WECC,Vandalism,,0.0,2021,2021-03-29 10:30:00,,
March,Texas,TRE,Transmission Interruption,0.0,0.0,2021,2021-03-30 16:18:00,2021-03-30 20:21:00,4.05
April,Florida,SERC,Vandalism,0.0,0.0,2021,2021-04-06 08:49:00,2021-04-06 08:50:00,0.02
April,Ohio,RF,Suspicious Activity,0.0,0.0,2021,2021-04-07 17:42:00,2021-04-07 22:09:00,4.45
April,Texas,TRE,System Operations,0.0,0.0,2021,2021-04-07 10:18:00,2021-04-07 11:20:00,1.03
April,California,WECC,Suspicious Activity,0.0,0.0,2021,2021-04-08 04:51:00,2021-04-10 20:00:00,15.15
April,Texas,TRE,Vandalism,0.0,0.0,2021,2021-04-09 13:20:00,2021-04-10 00:40:00,11.33
April,Colorado,WECC,Actual Physical Attack,0.0,0.0,2021,2021-04-12 00:44:00,2021-04-12 17:45:00,17.02
April,Texas,TRE,Suspicious Activity,0.0,0.0,2021,2021-04-13 09:00:00,2021-04-13 10:00:00,1.0
April,Texas,TRE,Severe Weather,0.0,0.0,2021,2021-04-13 16:49:00,2021-04-13 20:30:00,3.68
April,Wisconsin,MRO,System Operations,0.0,0.0,2021,2021-04-13 00:37:00,2021-04-13 04:19:00,3.7
April,Washington,RF,System Operations,0.0,0.0,2021,2021-04-14 10:19:00,2021-04-14 11:39:00,1.33
April,Minnesota,MRO,Transmission Interruption,0.0,0.0,2021,2021-04-21 20:31:00,2021-04-21 21:35:00,1.07
April,Texas,TRE,System Operations,0.0,0.0,2021,2021-04-21 13:13:00,2021-04-21 14:10:00,0.95
April,Wisconsin,MRO,System Operations,0.0,0.0,2021,2021-04-22 16:43:00,2021-04-22 17:14:00,0.52
April,California,WECC,Fuel Supply Deficiency,0.0,0.0,2021,2021-04-22 05:15:00,,
April,Texas,TRE,Suspicious Activity,0.0,0.0,2021,2021-04-24 22:08:00,2021-04-24 23:41:00,1.55
April,Alabama,SERC,Severe Weather,137.0,18860.0,2021,2021-04-24 21:00:00,2021-04-25 10:43:00,13.72
April,Tennessee,SERC,Vandalism,0.0,0.0,2021,2021-04-25 08:20:00,,
April,Maine,NPCC,System Operations,0.0,0.0,2021,2021-04-26 11:18:00,2021-04-26 13:00:00,1.7
May,New Hampshire,NPCC,System Operations,0.0,0.0,2021,2021-05-02 19:58:00,2021-05-02 20:22:00,0.4
May,Oklahoma,MRO,System Operations,0.0,0.0,2021,2021-05-03 11:21:00,2021-05-03 11:53:00,0.53
May,South Carolina,SERC,Suspicious Activity,0.0,0.0,2021,2021-05-03 07:52:00,2021-05-03 07:53:00,0.02
May,Arkansas,SERC,Severe Weather,,104027.0,2021,2021-05-04 15:45:00,2021-05-05 10:00:00,18.25
May,Mississippi,SERC,Severe Weather,175.0,24457.0,2021,2021-05-04 18:06:00,2021-05-05 17:48:00,23.7
May,Michigan,RF,Vandalism,0.0,0.0,2021,2021-05-05 11:50:00,2021-05-08 11:50:00,0.0
May,Missouri,SERC,System Operations,0.0,0.0,2021,2021-05-06 17:00:00,2021-05-06 17:15:00,0.25
May,Pennsylvania,RF,System Operations,0.0,0.0,2021,2021-05-10 02:28:00,2021-05-10 03:21:00,0.88
May,Indiana,RF,System Operations,0.0,0.0,2021,2021-05-10 12:17:00,2021-05-10 12:54:00,0.62
May,Texas,TRE,Vandalism,0.0,0.0,2021,2021-05-11 23:01:00,2021-05-12 08:29:00,9.47
May,Wisconsin,MRO,System Operations,0.0,0.0,2021,2021-05-11 09:32:00,2021-05-11 10:38:00,1.1
May,Idaho,WECC,Vandalism,0.0,0.0,2021,2021-05-14 22:00:00,2021-05-17 06:00:00,8.0
May,Pennsylvania,RF,Suspicious Activity,0.0,0.0,2021,2021-05-14 08:30:00,2021-05-14 16:00:00,7.5
May,Texas,TRE,Severe Weather,,125000.0,2021,2021-05-18 23:25:00,2021-05-19 20:30:00,21.08
May,Delaware,RF,Vandalism,0.0,0.0,2021,2021-05-18 12:15:00,2021-05-18 20:18:00,8.05
May,Florida,SERC,Transmission Interruption,0.0,35000.0,2021,2021-05-20 10:06:00,2021-05-20 13:45:00,3.65
May,California,WECC,Vandalism,0.0,0.0,2021,2021-05-20 07:25:00,2021-05-20 07:26:00,0.02
May,Utah,WECC,Vandalism,0.0,0.0,2021,2021-05-24 13:14:00,2021-05-24 13:15:00,0.02
May,Ohio,RF,System Operations,0.0,0.0,2021,2021-05-25 12:56:00,2021-05-25 13:41:00,0.75
May,California,WECC,Transmission Interruption,0.0,0.0,2021,2021-05-27 18:51:00,2021-05-28 15:56:00,21.08
May,Oregon,WECC,System Operations,0.0,0.0,2021,2021-05-27 00:05:00,2021-05-27 00:45:00,0.67
May,Florida,SERC,Transmission Interruption,1850.0,10000.0,2021,2021-05-28 21:24:00,2021-05-28 21:25:00,0.02
May,California,WECC,Actual Physical Attack,0.0,655.0,2021,2021-05-28 20:00:00,2021-05-28 21:29:00,1.48
May,Minnesota,MRO,System Operations,0.0,0.0,2021,2021-05-28 22:13:00,2021-05-28 23:34:00,1.35
June,Indiana,RF,Transmission Interruption,,0.0,2021,2021-06-06 14:57:00,2021-06-06 16:00:00,1.05
June,Minnesota,MRO,Severe Weather/Transmission Interruption,23.0,1.0,2021,2021-06-07 22:27:00,2021-06-08 00:33:00,2.1
June,Texas,TRE,Generation Inadequacy,1435.0,0.0,2021,2021-06-07 13:26:00,2021-06-07 13:27:00,0.02
June,New Mexico,WECC,System Operations,0.0,0.0,2021,2021-06-07 15:19:00,2021-06-07 18:22:00,3.05
June,Texas,TRE,Vandalism,0.0,0.0,2021,2021-06-08 15:00:00,2021-06-08 15:01:00,0.02
June,New Mexico,WECC,System Operations,0.0,0.0,2021,2021-06-09 19:09:00,2021-06-09 20:50:00,1.68
June,Kansas,MRO,Transmission Interruption,90.0,9800.0,2021,2021-06-10 22:28:00,2021-06-10 23:07:00,0.65
June,South Dakota,MRO,Severe Weather/Transmission Interruption,0.0,0.0,2021,2021-06-11 03:26:00,2021-06-11 03:48:00,0.37
June,Texas,TRE,System Operations,,,2021,2021-06-14 12:55:00,2021-06-18 19:00:00,6.08
June,Texas,TRE,System Operations,,,2021,2021-06-14 12:15:00,2021-06-18 19:00:00,6.75
June,Utah,WECC,Suspicious Activity,0.0,0.0,2021,2021-06-14 02:10:00,2021-06-14 02:11:00,0.02
June,Texas,TRE,Cyber Event,,,2021,2021-06-15 11:55:00,2021-06-15 21:17:00,9.37
June,Kansas,MRO,System Operations,0.0,0.0,2021,2021-06-15 11:30:00,2021-06-15 13:35:00,2.08
June,Louisiana,SERC,Transmission Interruption,7.0,1841.0,2021,2021-06-16 10:40:00,2021-06-16 10:43:00,0.05
June,Maine,NPCC,System Operations,0.0,0.0,2021,2021-06-16 04:10:00,2021-06-16 06:39:00,2.48
June,Florida,SERC,Vandalism,0.0,0.0,2021,2021-06-16 10:25:00,2021-06-16 15:16:00,4.85
June,California,WECC,System Operations,93.0,51806.0,2021,2021-06-19 18:54:00,2021-06-19 21:01:00,2.12
June,Arkansas,SERC,Suspicious Activity,0.0,0.0,2021,2021-06-21 15:50:00,2021-06-21 16:50:00,1.0
June,Michigan,RF,Severe Weather,,151852.0,2021,2021-06-21 05:14:00,2021-06-21 19:00:00,13.77
June,Missouri,SERC,System Operations,0.0,0.0,2021,2021-06-23 15:47:00,2021-06-23 16:44:00,0.95
June,California,WECC,Transmission Interruption,36.0,7621.0,2021,2021-06-24 03:34:00,2021-06-24 05:07:00,1.55
June,Washington,SERC,Vandalism,0.0,0.0,2021,2021-06-24 07:07:00,2021-06-24 13:48:00,6.68
June,North Dakota,MRO,Vandalism,4.0,1003.0,2021,2021-06-27 20:10:00,2021-06-27 21:30:00,1.33
June,New York,NPCC,Vandalism,,982.0,2021,2021-06-27 02:27:00,2021-06-27 03:30:00,1.05
June,Washington,WECC,Severe Weather,44.0,,2021,2021-06-28 13:20:00,,
June,North Carolina,SERC,Transmission Interruption,0.0,0.0,2021,2021-06-28 11:22:00,,
June,Michigan,RF,Severe Weather,,53000.0,2021,2021-06-29 16:00:00,,
June,Connecticut,NPCC,Severe Weather,,53103.0,2021,2021-06-30 18:50:00,,
July,New Mexico,WECC,Vandalism,45.0,34509.0,2021,2021-07-03 23:08:00,2021-07-04 02:16:00,3.13
July,Washington,WECC,Natural Disaster,0.0,0.0,2021,2021-07-04 15:33:00,2021-07-04 20:32:00,4.98
July,New York,NPCC,Transmission Interruption,0.0,0.0,2021,2021-07-05 05:32:00,2021-07-05 08:58:00,3.43
July,Ohio,RF/SERC,Transmission Interruption,0.0,0.0,2021,2021-07-05 14:04:00,2021-07-05 14:41:00,0.62
July,Ohio,RF,Severe Weather/Transmisison Interruption,,136827.0,2021,2021-07-06 19:41:00,2021-07-06 21:50:00,2.15
July,Florida,SERC,Transmission Interruption,450.0,0.0,2021,2021-07-07 00:02:00,2021-07-07 00:20:00,0.3
July,Michigan,RF,Severe Weather,,90000.0,2021,2021-07-07 15:30:00,,
July,New York,NPCC,Severe Weather/Transmisison Interruption,0.0,0.0,2021,2021-07-08 17:01:00,2021-07-08 17:24:00,0.38
July,North Dakota,MRO,Severe Weather/Transmisison Interruption,88.0,0.0,2021,2021-07-08 20:29:00,2021-07-08 20:33:00,0.07
July,California,WECC,Fuel Supply Deficiency,810.0,,2021,2021-07-09 17:44:00,2021-07-09 21:05:00,3.35
July,California,WECC,Severe Weather,230.0,47000.0,2021,2021-07-09 20:25:00,2021-07-10 21:00:00,0.58
July,Nebraska,MRO/SERC,Severe Weather/Transmisison Interruption,,211500.0,2021,2021-07-10 00:30:00,2021-07-10 05:00:00,4.5
July,Nebraska,MRO,Severe Weather,,188000.0,2021,2021-07-10 00:00:00,2021-07-11 16:00:00,16.0
July,Missouri,SERC,Severe Weather,,52000.0,2021,2021-07-10 01:55:00,2021-07-10 01:56:00,0.02
July,Nevada,WECC,Transmission Interruption,9000.0,1300000.0,2021,2021-07-10 18:00:00,2021-07-10 21:00:00,3.0
July,Missouri,MRO/SERC,Severe Weather/Transmisison Interruption,,212500.0,2021,2021-07-10 00:30:00,2021-07-10 05:00:00,4.5
July,Nevada,WECC,Transmission Interruption,9000.0,1300000.0,2021,2021-07-11 18:00:00,2021-07-11 21:00:00,3.0
July,Colorado,WECC,Sabotage,0.0,0.0,2021,2021-07-12 15:51:00,2021-07-13 17:00:00,1.15
July,California,WECC,Severe Weather/Transmisison Interruption,35.0,11000.0,2021,2021-07-14 14:15:00,2021-07-14 14:16:00,0.02
July,Illinois,RF,Transmission Interruption,0.0,0.0,2021,2021-07-18 04:00:00,2021-07-18 09:46:00,5.77
July,Ohio,RF,System Operations,0.0,0.0,2021,2021-07-20 16:21:00,2021-07-20 17:00:00,0.65
July,Pennsylvania,RF,Severe Weather,,81503.0,2021,2021-07-21 14:45:00,2021-07-22 12:00:00,21.25
July,California,WECC,System Operations,220.0,0.0,2021,2021-07-22 14:00:00,2021-07-22 14:40:00,0.67
July,Minnesota,MRO/RF,System Operations,15.0,3500.0,2021,2021-07-23 08:09:00,2021-07-23 08:30:00,0.35
July,Virginia,RF/SERC,System Operations,0.0,0.0,2021,2021-07-23 08:20:00,2021-07-23 10:45:00,2.42
July,Michigan,RF,Severe Weather,,225949.0,2021,2021-07-24 20:30:00,,
July,Nevada,WECC,Vandalism,0.0,0.0,2021,2021-07-26 07:54:00,,
July,Maine,NPCC,System Operations,0.0,0.0,2021,2021-07-28 12:54:00,2021-07-28 15:42:00,2.8
July,Wisconsin,MRO,Cyber Event,0.0,0.0,2021,2021-07-30 08:02:00,2021-07-30 09:34:00,1.53
August,Nevada,WECC,Vandalism,0.0,0.0,2021,2021-08-01 09:00:00,2021-08-04 09:00:00,0.0
August,California,WECC,Severe Weather,95.0,65888.0,2021,2021-08-01 23:37:00,2021-08-02 00:00:00,0.38
August,Texas,TRE,Severe Weather/Transmission Interruption,43.0,19000.0,2021,2021-08-02 06:23:00,2021-08-02 15:55:00,9.53
August,Texas,TRE,Severe Weather/Transmission Interruption,24.0,9400.0,2021,2021-08-02 00:18:00,2021-08-02 10:47:00,10.48
August,Texas,TRE,Suspicious Activity,0.0,0.0,2021,2021-08-03 07:05:00,2021-08-03 07:32:00,0.45
August,Oregon,WECC,System Operations,4.0,,2021,2021-08-03 04:35:00,2021-08-03 05:28:00,0.88
August,Michigan,RF,Severe Weather,,372600.0,2021,2021-08-10 22:30:00,2021-08-13 16:38:00,18.13
August,Illinois,RF/SERC,Severe Weather,,318761.0,2021,2021-08-10 20:30:00,2021-08-11 19:00:00,22.5
August,Wisconsin,RF/SERC,Severe Weather,,233000.0,2021,2021-08-10 20:00:00,,
August,Michigan,RF,Severe Weather,,700000.0,2021,2021-08-11 15:35:00,,
August,Ohio,RF,Severe Weather,,92109.0,2021,2021-08-11 19:12:00,2021-08-11 21:49:00,2.62
August,Illinois,RF/SERC,Severe Weather,,101000.0,2021,2021-08-12 18:57:00,2021-08-13 06:00:00,11.05
August,Massachusetts,NPCC,System Operations,0.0,0.0,2021,2021-08-12 22:03:00,2021-08-12 22:44:00,0.68
August,California,WECC,Actual Physical Attack,0.0,0.0,2021,2021-08-15 17:17:00,2021-08-16 03:30:00,10.22
August,Montana,WECC,Vandalism,0.0,0.0,2021,2021-08-16 16:11:00,2021-08-16 16:31:00,0.33
August,California,WECC,Severe Weather,234.0,71000.0,2021,2021-08-17 19:15:00,2021-08-18 17:45:00,22.5
August,California,WECC,Vandalism,,0.0,2021,2021-08-17 14:00:00,2021-08-18 14:00:00,0.0
August,Texas,TRE,System Operations,0.0,0.0,2021,2021-08-18 11:40:00,2021-08-18 12:13:00,0.55
August,California,WECC,Vandalism,0.0,0.0,2021,2021-08-20 15:35:00,2021-08-20 16:35:00,1.0
August,Oregon,WECC,Vandalism,0.0,0.0,2021,2021-08-20 02:00:00,2021-08-20 03:00:00,1.0
August,Idaho,WECC,Severe Weather,0.0,418.0,2021,2021-08-21 10:14:00,2021-08-21 10:52:00,0.63
August,Connecticut,NPCC,Severe Weather,,28134.0,2021,2021-08-22 12:11:00,2021-08-23 16:30:00,4.32
August,Michigan,RF,Severe Weather,,65000.0,2021,2021-08-24 21:37:00,,
August,Michigan,RF,Severe Weather,,84987.0,2021,2021-08-24 17:00:00,2021-08-26 14:07:00,21.12
August,Arkansas,SERC,Suspicious Activity,0.0,0.0,2021,2021-08-27 06:16:00,2021-08-27 10:14:00,3.97
August,Louisiana,SERC,Severe Weather,,,2021,2021-08-29 11:30:00,,
August,Louisiana,SERC,Severe Weather,,,2021,2021-08-29 18:04:00,2021-08-31 22:36:00,4.53
August,Louisiana,SERC,Severe Weather,,91315.0,2021,2021-08-29 18:00:00,2021-09-03 13:41:00,19.68
August,Louisiana,SERC,Severe Weather,,50000.0,2021,2021-08-29 22:39:00,2021-09-03 08:38:00,9.98
August,New York,NPCC,Transmission Interruption,796.0,0.0,2021,2021-08-29 20:25:00,,
August,Louisiana,SERC,Transmission Interruption,,,2021,2021-08-29 09:32:00,2021-08-29 21:32:00,12.0
August,Louisiana,SERC,Severe Weather,,,2021,2021-08-29 17:53:00,,
August,Florida,SERC,Actual Physical Attack,0.0,0.0,2021,2021-08-30 21:17:00,2021-09-01 15:19:00,18.03
September,California,WECC,Vandalism,0.0,0.0,2021,2021-09-01 06:22:00,2021-09-01 15:56:00,9.57
September,Pennsylvania,RF,Severe Weather,,252740.0,2021,2021-09-01 17:30:00,2021-09-02 02:00:00,8.5
September,Texas,TRE,Suspicious Activity,0.0,0.0,2021,2021-09-02 14:07:00,2021-09-02 14:10:00,0.05
September,Michigan,RF,Severe Weather,,80000.0,2021,2021-09-07 17:30:00,2021-09-09 09:00:00,15.5
September,Michigan,RF,Severe Weather,,60000.0,2021,2021-09-07 20:00:00,2021-09-09 07:00:00,11.0
September,North Dakota,MRO,Transmission Interruption,37.0,1.0,2021,2021-09-08 12:15:00,2021-09-08 12:38:00,0.38
September,California,WECC,Vandalism,0.0,0.0,2021,2021-09-09 16:00:00,2021-09-09 17:30:00,1.5
September,Nevada,WECC,System Operations,8000.0,1300000.0,2021,2021-09-09 17:00:00,2021-09-09 20:00:00,3.0
September,North Dakota,MRO,Transmission Interruption,6.0,1.0,2021,2021-09-10 11:17:00,2021-09-10 11:19:00,0.03
September,Iowa,MRO,Vandalism,0.0,0.0,2021,2021-09-10 14:05:00,,
September,California,WECC,Severe Weather,89.0,59649.0,2021,2021-09-10 07:20:00,2021-09-10 09:05:00,1.75
September,Florida,SERC,Severe Weather,75.0,,2021,2021-09-10 01:55:00,2021-09-10 02:04:00,0.15
September,Texas,TRE/SERC,Actual Physical Attack,0.0,0.0,2021,2021-09-11 08:32:00,,
September,Washington,WECC,Transmission Interruption,0.0,0.0,2021,2021-09-13 12:18:00,2021-09-13 13:15:00,0.95
September,Texas,TRE,Severe Weather,,204280.0,2021,2021-09-13 23:59:00,,
September,Texas,TRE,Transmission Interruption,0.0,0.0,2021,2021-09-13 13:10:00,,
September,Texas,TRE,Severe Weather,,66589.0,2021,2021-09-13 18:00:00,2021-09-14 00:49:00,6.82
September,Texas,TRE,Severe Weather,1905.0,705415.0,2021,2021-09-14 00:35:00,2021-09-18 19:20:00,18.75
September,Texas,TRE,Severe Weather,0.0,,2021,2021-09-14 07:36:00,2021-09-15 01:48:00,18.2
September,Texas,TRE,Severe Weather,0.0,,2021,2021-09-14 07:52:00,2021-09-14 22:44:00,14.87
September,Texas,TRE/SERC/WECC,System Operations,0.0,0.0,2021,2021-09-15 22:42:00,2021-09-16 00:37:00,1.92
September,Oklahoma,MRO/SERC,Transmission Interruption,100.0,4000.0,2021,2021-09-16 14:49:00,2021-09-16 20:02:00,5.22
September,Oklahoma,MRO/SERC,Transmission Interruption,100.0,4000.0,2021,2021-09-16 14:49:00,2021-09-16 20:02:00,5.22
September,Washington,WECC,Severe Weather/Transmission Interruption,,87000.0,2021,2021-09-17 23:00:00,2021-09-19 12:00:00,13.0
September,Indiana,RF,Suspicious Activity,0.0,0.0,2021,2021-09-17 03:50:00,2021-09-18 04:08:00,0.3
September,Minnesota,MRO,Severe Weather,,82000.0,2021,2021-09-17 03:00:00,2021-09-18 22:00:00,19.0
September,Indiana,RF,Suspicious Activity,0.0,0.0,2021,2021-09-18 04:30:00,2021-09-18 06:00:00,1.5
September,Michigan,RF,Severe Weather,,136000.0,2021,2021-09-22 17:17:00,,
September,California,WECC,Vandalism,1.0,0.0,2021,2021-09-22 09:36:00,2021-09-23 11:45:00,2.15
September,Kentucky,SERC,Transmission Interruption,20.0,5000.0,2021,2021-09-28 13:44:00,2021-09-28 13:56:00,0.2
September,Missouri,MRO/SERC,System Operations,150.0,0.0,2021,2021-09-29 11:48:00,2021-09-29 12:21:00,0.55
October,Texas,TRE,Suspicious Activity,0.0,0.0,2021,2021-10-03 10:40:00,2021-10-03 11:54:00,1.23
October,Utah,WECC,Vandalism,,0.0,2021,2021-10-04 07:00:00,2021-10-04 08:00:00,1.0
October,California,WECC,Vandalism,0.0,0.0,2021,2021-10-05 11:31:00,2021-10-05 11:32:00,0.02
October,California,WECC,Vandalism,0.0,0.0,2021,2021-10-05 11:31:00,2021-10-05 11:32:00,0.02
October,Maryland,RF,Vandalism,0.0,0.0,2021,2021-10-07 17:15:00,2021-10-09 18:15:00,1.0
October,California,WECC,Vandalism,0.0,0.0,2021,2021-10-08 06:30:00,2021-10-08 10:00:00,3.5
October,Ohio,RF,System Operations,210.0,0.0,2021,2021-10-08 14:30:00,2021-10-08 18:32:00,4.03
October,North Carolina,SERC,System Operations,0.0,0.0,2021,2021-10-09 17:01:00,2021-10-10 06:30:00,13.48
October,Texas,TRE,Severe Weather,,110000.0,2021,2021-10-10 22:15:00,2021-10-12 17:00:00,18.75
October,California,WECC,Severe Weather,126.0,84000.0,2021,2021-10-11 14:22:00,2021-10-11 20:30:00,6.13
October,Illinois,RF,Suspicious Activity,0.0,0.0,2021,2021-10-12 20:08:00,2021-10-12 20:09:00,0.02
October,Oregon,WECC,Transmission Interruption,,,2021,2021-10-16 14:16:00,2021-10-16 18:41:00,4.42
October,Pennsylvania,RF,System Operations,0.0,0.0,2021,2021-10-18 22:18:00,2021-10-18 23:30:00,1.2
October,Pennsylvania,RF,Suspicious Activity,0.0,0.0,2021,2021-10-18 23:26:00,2021-10-19 15:00:00,15.57
October,Georgia,SERC,Suspicious Activity,0.0,0.0,2021,2021-10-18 23:27:00,2021-10-19 10:05:00,10.63
October,Missouri,SERC/MRO,Suspicious Activity,0.0,0.0,2021,2021-10-18 22:26:00,2021-10-19 08:19:00,9.88
October,Florida,SERC,Vandalism,0.0,0.0,2021,2021-10-18 11:47:00,2021-10-18 11:48:00,0.02
October,Ohio,RF,System Operations,42.0,1.0,2021,2021-10-19 15:34:00,2021-10-19 16:26:00,0.87
October,Wisconsin,MRO/RF,System Operations,0.0,0.0,2021,2021-10-20 23:00:00,2021-10-21 01:20:00,2.33
